timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438932128766, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932129167, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932129565, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932129969, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932130370, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932130804, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932131206, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932131607, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932132006, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932132408, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932132764, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932133128, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932133525, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932133890, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932134285, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932134644, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932135004, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932135404, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932135764, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932136164, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932136524, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932136929, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932137283, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932137647, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932138044, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
