timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438869655618, 0.0590741, -0.984815, 0.0590163, -0.00261237, 0.0590525, -0.00159764
1438869655984, 0.0547221, -0.984687, 0.0547205, -0.000421713, 0.0547197, 0.000518731
1438869656347, 0.0531691, -0.964862, 0.0530835, 0.0030157, 0.0530252, 0.00390916
1438869656706, 0.0676201, -1.05218, 0.0676172, 0.000626857, 0.0675943, 0.0018684
1438869657100, 0.0728915, -1.07881, 0.0728712, -0.00172316, 0.0728907, -0.000350857
1438869657461, 0.0705586, -0.956192, 0.0705234, 0.00223092, 0.0704763, 0.00340749
1438869657901, 0.0842679, -1.01543, 0.0842617, -0.00102319, 0.0842666, 0.000470221
1438869658264, 0.0838292, -1.05691, 0.083829, -0.000187335, 0.0838182, 0.00135897
1438869658624, 0.0691556, -1.24271, -0.001103, -0.0691468, 0.000396894, -0.0691545
1438869659025, 0.0648735, -1.28304, 0.0203451, -0.0616007, 0.0217193, -0.0611297
1438869659397, 0.0594302, -1.21962, 0.0165912, -0.0570673, 0.0178021, -0.0567013
1438869659747, 0.0755387, -1.47605, 0.0420264, -0.0627684, 0.0436293, -0.061665
1438869660097, 0.072154, -1.47787, 0.0391679, -0.0605977, 0.0407178, -0.0595673
1438869660461, 0.0776134, -1.42402, 0.0574716, -0.0521619, 0.0587501, -0.0507175
1438869660826, 0.0764229, -1.54369, 0.0533836, -0.0546869, 0.0548374, -0.0532289
1438869661143, 0.0591953, -1.49208, 0.0348326, -0.0478621, 0.0360671, -0.0469389
1438869661539, 0.0848824, -1.57779, 0.0709869, -0.046539, 0.0722414, -0.0445668
1438869661897, 0.0814684, -1.66247, 0.0670211, -0.046317, 0.0683366, -0.0443531
1438869662257, 0.0921818, -1.73366, 0.0805232, -0.044872, 0.0818439, -0.0424154
1438869662582, 0.050148, -1.40827, -0.0196836, -0.0461235, -0.0185441, -0.0465933
1438869662982, 0.0722834, -1.53111, -0.0431362, -0.0580014, -0.041571, -0.0591332
1438869663345, 0.0785511, -1.44808, -0.0421574, -0.0662799, -0.0404689, -0.0673241
1438869663705, 0.0712392, -1.2528, -0.0514811, -0.0492414, -0.0503922, -0.0503552
1438869664061, 0.0911693, -1.38787, -0.0580669, -0.0702857, -0.0563475, -0.0716715
1438869664423, 0.0881713, -1.30105, -0.0583043, -0.0661422, -0.0567874, -0.067449
1438869664784, 0.0911693, -1.38787, -0.0580669, -0.0702857, -0.0563475, -0.0716715
1438869665137, 0.0911693, -1.38787, -0.0580669, -0.0702857, -0.0563475, -0.0716715
1438869665458, 0.0917816, -1.41068, -0.0580056, -0.0711282, -0.056237, -0.0725346
1438869665854, 0.0881713, -1.30105, -0.0583043, -0.0661422, -0.0567874, -0.067449
1438869666204, 0.0911693, -1.38787, -0.0580669, -0.0702857, -0.0563475, -0.0716715
1438869666574, 0.0881713, -1.30105, -0.0583043, -0.0661422, -0.0567874, -0.067449
1438869666646, 0.0881713, -1.30105, -0.0583043, -0.0661422, -0.0567874, -0.067449
