timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438870288031, 0.0643043, -1.18792, -0.0445718, -0.0463508, -0.0436013, -0.0472649
1438870288391, 0.067409, -1.22558, -0.018932, -0.0646958, -0.0175439, -0.0650859
1438870288752, 0.0542983, -1.24613, -0.0148651, -0.0522239, -0.0137259, -0.0525348
1438870289112, 0.0703445, -1.25219, -0.02536, -0.0656142, -0.02392, -0.0661527
1438870289510, 0.0693218, -1.15538, -0.0344262, -0.0601694, -0.0332059, -0.0608513
1438870289871, 0.0780599, -1.26377, -0.0396664, -0.0672304, -0.038174, -0.0680889
1438870290229, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870290586, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870290947, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870291305, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870291711, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870292065, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870292431, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870292790, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870293145, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
1438870293308, 0.0745199, -1.17744, -0.0392226, -0.0633625, -0.0379123, -0.0641551
